   2.708000e+01  -1.117000e+01  -0.000000e+00  -1.399500e+01   2.708000e+01   1.117000e+01
   3.614000e+01   2.685500e+01   0.000000e+00   1.031500e+00   3.614000e+01  -2.685500e+01
   3.122000e+01   3.860000e+00  -0.000000e+00  -1.463350e+01   3.122000e+01  -3.860000e+00
   2.591500e+01   3.623500e+01   0.000000e+00   2.469550e+01   2.591500e+01  -3.623500e+01
  -3.719000e+01   6.900000e+00   0.000000e+00   1.311500e+01  -3.719000e+01  -6.900000e+00
  -6.460500e+01   4.027000e+01   0.000000e+00   7.488500e+00  -6.460500e+01  -4.027000e+01
  -3.016500e+01  -2.140000e+00   0.000000e+00   6.559000e+00  -3.016500e+01   2.140000e+00
  -5.940500e+01  -4.705500e+01   0.000000e+00   1.528500e+00  -5.940500e+01   4.705500e+01
  -2.990000e+00  -7.430000e+00   0.000000e+00   1.095950e+01  -2.990000e+00   7.430000e+00
   1.839000e+01   2.968500e+01   0.000000e+00  -7.642500e+00   1.839000e+01  -2.968500e+01
   1.812000e+01   2.004000e+01  -0.000000e+00  -5.806000e+00   1.812000e+01  -2.004000e+01
  -2.315500e+01  -1.906000e+01   0.000000e+00   6.155000e+00  -2.315500e+01   1.906000e+01
  -1.599500e+01  -2.297000e+01   0.000000e+00   8.188500e+00  -1.599500e+01   2.297000e+01
   2.041500e+01   6.475000e+00   0.000000e+00  -5.075500e+00   2.041500e+01  -6.475000e+00
  -3.155000e+00   1.920000e+00   0.000000e+00  -2.340000e-01  -3.155000e+00  -1.920000e+00
  -3.855000e+00   8.200000e-01   0.000000e+00   6.744000e+00  -3.855000e+00  -8.200000e-01
  -5.871500e+01  -2.173000e+01   0.000000e+00   1.469250e+01  -5.871500e+01   2.173000e+01
   1.860000e+01   2.730000e+00   0.000000e+00  -3.599500e+00   1.860000e+01  -2.730000e+00
  -1.476000e+01  -2.954000e+01   0.000000e+00  -1.750200e+01  -1.476000e+01   2.954000e+01
   6.374000e+01   3.460000e+00   0.000000e+00  -1.560550e+01   6.374000e+01  -3.460000e+00
   3.543000e+01  -2.942000e+01   0.000000e+00  -4.267000e+00   3.543000e+01   2.942000e+01
  -2.000000e+00   5.500000e-01   0.000000e+00  -1.248000e+00  -2.000000e+00  -5.500000e-01
   1.156000e+01   5.120000e+00   0.000000e+00  -1.636000e+00   1.156000e+01  -5.120000e+00
  -2.925000e+00  -4.700000e-01   0.000000e+00  -4.150000e-01  -2.925000e+00   4.700000e-01
  -2.745000e+00  -3.100000e-01   0.000000e+00   8.300000e-02  -2.745000e+00   3.100000e-01
   9.000000e-01   1.390000e+00   0.000000e+00  -1.975000e-01   9.000000e-01  -1.390000e+00
   1.940000e+00   1.310000e+00   0.000000e+00  -3.340000e-01   1.940000e+00  -1.310000e+00
  -5.100000e-01   2.300000e-01  -0.000000e+00  -4.500000e-01  -5.100000e-01  -2.300000e-01
  -1.115000e+00   4.300000e-01   0.000000e+00  -5.610000e-01  -1.115000e+00  -4.300000e-01
  -6.400000e-01  -2.305000e+00   0.000000e+00   1.139000e+00  -6.400000e-01   2.305000e+00
   5.500000e-01  -1.000000e-02  -0.000000e+00  -1.920000e-01   5.500000e-01   1.000000e-02
  -9.900000e-01  -6.300000e-01   0.000000e+00   1.120000e-01  -9.900000e-01   6.300000e-01
  -8.500000e-02  -1.900000e-01  -0.000000e+00  -4.000000e-03  -8.500000e-02   1.900000e-01
  -7.150000e-01  -5.800000e-01   0.000000e+00   1.160000e-01  -7.150000e-01   5.800000e-01
  -9.100000e-01  -7.800000e-01   0.000000e+00   6.600000e-02  -9.100000e-01   7.800000e-01
   2.300000e-01   3.300000e-01   0.000000e+00  -7.700000e-02   2.300000e-01  -3.300000e-01
   1.000000e-02  -5.500000e-02   0.000000e+00   7.700000e-02   1.000000e-02   5.500000e-02
  -2.400000e-01  -2.500000e-01   0.000000e+00   6.600000e-02  -2.400000e-01   2.500000e-01
  -3.100000e-01  -1.200000e-01   0.000000e+00   6.600000e-02  -3.100000e-01   1.200000e-01
  -3.620000e+00  -1.050000e+00   0.000000e+00  -3.756000e+00  -3.620000e+00   1.050000e+00
   6.100000e-01  -1.635000e+00   0.000000e+00  -1.263000e+00   6.100000e-01   1.635000e+00
   1.242000e+01   8.080000e+00   0.000000e+00  -2.166000e+00   1.242000e+01  -8.080000e+00
   2.420000e+00   3.000000e-01   0.000000e+00  -1.677000e+00   2.420000e+00  -3.000000e-01
   7.090000e+00   1.440000e+00  -0.000000e+00  -4.685000e-01   7.090000e+00  -1.440000e+00
  -1.985000e+00   4.900000e-01   0.000000e+00  -1.550000e-01  -1.985000e+00  -4.900000e-01
