  -1.210500e+01  -4.970000e+00   0.000000e+00   2.280000e+01  -1.210500e+01   4.970000e+00
  -2.111500e+01  -3.100000e-01   0.000000e+00   3.295000e+01  -2.111500e+01   3.100000e-01
  -1.067500e+01  -3.570000e+00   0.000000e+00   2.290000e+01  -1.067500e+01   3.570000e+00
  -1.974500e+01   3.497000e+01   0.000000e+00   2.865000e+01  -1.974500e+01  -3.497000e+01
   5.018000e+01   8.350000e+00  -0.000000e+00  -3.265000e+01   5.018000e+01  -8.350000e+00
   3.400000e-01   7.600000e-01   0.000000e+00  -6.270000e+01   3.400000e-01  -7.600000e-01
   8.305000e+00  -5.590000e+00   0.000000e+00  -8.600000e+00   8.305000e+00   5.590000e+00
   1.832500e+01  -3.270000e+00   0.000000e+00  -1.330000e+01   1.832500e+01   3.270000e+00
   7.365000e+00   2.405000e+00   0.000000e+00  -8.300000e+00   7.365000e+00  -2.405000e+00
   4.290000e+00   9.650000e+00   0.000000e+00  -9.250000e+00   4.290000e+00  -9.650000e+00
  -3.015000e+00  -7.350000e-01   0.000000e+00   6.100000e+00  -3.015000e+00   7.350000e-01
   1.048000e+01   3.490000e+00   0.000000e+00  -9.400000e+00   1.048000e+01  -3.490000e+00
  -1.985000e+00  -4.140000e+00   0.000000e+00   3.750000e+00  -1.985000e+00   4.140000e+00
  -7.100000e+00  -4.060000e+00   0.000000e+00   1.315000e+01  -7.100000e+00   4.060000e+00
   1.440000e+00   4.600000e-01   0.000000e+00  -2.750000e+00   1.440000e+00  -4.600000e-01
   1.735000e+00   1.940000e+00   0.000000e+00  -3.700000e+00   1.735000e+00  -1.940000e+00
   2.508500e+01   1.207000e+01   0.000000e+00  -4.150000e+01   2.508500e+01  -1.207000e+01
  -5.785000e+00   1.950000e-01   0.000000e+00   1.595000e+01  -5.785000e+00  -1.950000e-01
   1.608500e+01  -3.320500e+01   0.000000e+00  -2.830000e+01   1.608500e+01   3.320500e+01
  -5.693000e+01  -1.034000e+01   0.000000e+00   2.845000e+01  -5.693000e+01   1.034000e+01
   1.710000e+00  -4.400000e-01   0.000000e+00   4.610000e+01   1.710000e+00   4.400000e-01
  -8.350000e-01   7.800000e-01   0.000000e+00   9.000000e-01  -8.350000e-01  -7.800000e-01
  -5.300000e+00  -2.030000e+00   0.000000e+00   8.800000e+00  -5.300000e+00   2.030000e+00
   1.285000e+00  -1.100000e-01   0.000000e+00  -3.000000e+00   1.285000e+00   1.100000e-01
   2.030000e+00   1.230000e+00   0.000000e+00  -3.600000e+00   2.030000e+00  -1.230000e+00
  -6.150000e-01  -3.000000e-02   0.000000e+00   3.000000e-01  -6.150000e-01   3.000000e-02
  -1.660000e+00  -6.800000e-01   0.000000e+00   8.500000e-01  -1.660000e+00   6.800000e-01
   3.950000e-01  -3.600000e-01  -0.000000e+00  -1.000000e-01   3.950000e-01   3.600000e-01
   3.850000e-01  -2.650000e-01   0.000000e+00  -1.000000e-01   3.850000e-01   2.650000e-01
   6.250000e-01   9.150000e-01   0.000000e+00  -5.000000e-01   6.250000e-01  -9.150000e-01
  -1.950000e-01  -2.700000e-01   0.000000e+00   5.500000e-01  -1.950000e-01   2.700000e-01
   5.700000e-01   3.500000e-01   0.000000e+00  -1.250000e+00   5.700000e-01  -3.500000e-01
   1.750000e-01  -5.500000e-02   0.000000e+00   1.000000e-01   1.750000e-01   5.500000e-02
   2.650000e-01   1.100000e-01   0.000000e+00  -3.000000e-01   2.650000e-01  -1.100000e-01
   8.200000e-01   3.300000e-01   0.000000e+00  -9.000000e-01   8.200000e-01  -3.300000e-01
  -7.500000e-02  -1.500000e-02   0.000000e+00   1.500000e-01  -7.500000e-02   1.500000e-02
  -1.100000e-01   1.000000e-02   0.000000e+00   1.000000e-01  -1.100000e-01  -1.000000e-02
   1.000000e-01   1.450000e-01   0.000000e+00  -2.000000e-01   1.000000e-01  -1.450000e-01
   1.400000e-01   7.500000e-02   0.000000e+00  -2.500000e-01   1.400000e-01  -7.500000e-02
   1.645000e+00   1.000000e-01   0.000000e+00  -3.000000e+00   1.645000e+00  -1.000000e-01
   3.200000e-01   2.550000e-01   0.000000e+00  -1.650000e+00   3.200000e-01  -2.550000e-01
  -5.345000e+00  -2.495000e+00   0.000000e+00   4.300000e+00  -5.345000e+00   2.495000e+00
   2.200000e-01  -2.400000e-01   0.000000e+00   5.000000e-02   2.200000e-01   2.400000e-01
  -1.725000e+00  -4.500000e-01   0.000000e+00   1.700000e+00  -1.725000e+00   4.500000e-01
   1.000000e-01  -1.030000e+00   0.000000e+00  -3.500000e+00   1.000000e-01   1.030000e+00
