   2.834499e+01   -1.162917e+01   0.000000e+00   -1.458371e+01   2.834499e+01    1.162917e+01
   3.788766e+01    2.817711e+01   0.000000e+00    1.029232e+00   3.788766e+01   -2.817711e+01
   3.271709e+01    4.072206e+00   0.000000e+00   -1.526725e+01   3.271709e+01   -4.072206e+00
   2.730339e+01    3.826778e+01   0.000000e+00    2.549393e+01   2.730339e+01   -3.826778e+01
  -3.903906e+01    7.334309e+00   0.000000e+00    1.406976e+01  -3.903906e+01   -7.334309e+00
  -6.774629e+01    4.248363e+01   0.000000e+00    7.648095e+00  -6.774629e+01   -4.248363e+01
  -3.171094e+01   -2.373040e+00   0.000000e+00    7.282497e+00  -3.171094e+01    2.373040e+00
  -6.232447e+01   -4.936156e+01   0.000000e+00    1.615513e+00  -6.232447e+01    4.936156e+01
  -3.093466e+00   -7.785195e+00   0.000000e+00    1.149960e+01  -3.093466e+00    7.785195e+00
   1.956640e+01    3.116332e+01   0.000000e+00   -8.585806e+00   1.956640e+01   -3.116332e+01
   1.907160e+01    2.103046e+01   0.000000e+00   -6.194374e+00   1.907160e+01   -2.103046e+01
  -2.432412e+01   -2.017458e+01   0.000000e+00    6.532966e+00  -2.432412e+01    2.017458e+01
  -1.701581e+01   -2.410496e+01   0.000000e+00    8.959517e+00  -1.701581e+01    2.410496e+01
   2.145098e+01    6.904842e+00   0.000000e+00   -5.295864e+00   2.145098e+01   -6.904842e+00
  -3.287669e+00    2.114454e+00   0.000000e+00   -2.819723e-01  -3.287669e+00   -2.114454e+00
  -4.010176e+00    8.898189e-01   0.000000e+00    7.165134e+00  -4.010176e+00   -8.898189e-01
  -6.160288e+01   -2.295172e+01   0.000000e+00    1.539239e+01  -6.160288e+01    2.295172e+01
   1.957017e+01    2.904344e+00   0.000000e+00   -3.719123e+00   1.957017e+01   -2.904344e+00
  -1.546376e+01   -3.119709e+01   0.000000e+00   -1.822013e+01  -1.546376e+01    3.119709e+01
   6.681586e+01    3.484918e+00   0.000000e+00   -1.653995e+01   6.681586e+01   -3.484918e+00
   3.716198e+01   -3.108188e+01   0.000000e+00   -4.347351e+00   3.716198e+01    3.108188e+01
  -2.138048e+00    5.664758e-01   0.000000e+00   -1.436384e+00  -2.138048e+00   -5.664758e-01
   1.209561e+01    5.406550e+00   0.000000e+00   -1.699519e+00   1.209561e+01   -5.406550e+00
  -3.075853e+00   -5.040045e-01   0.000000e+00   -4.834343e-01  -3.075853e+00    5.040045e-01
  -2.869838e+00   -3.393689e-01   0.000000e+00    6.979511e-02  -2.869838e+00    3.393689e-01
   9.423902e-01    1.466702e+00   0.000000e+00   -2.596266e-01   9.423902e-01   -1.466702e+00
   2.063430e+00    1.336450e+00   0.000000e+00   -3.477367e-01   2.063430e+00   -1.336450e+00
  -5.445542e-01    2.406400e-01   0.000000e+00   -4.275954e-01  -5.445542e-01   -2.406400e-01
  -1.172322e+00    4.369670e-01   0.000000e+00   -5.881864e-01  -1.172322e+00   -4.369670e-01
  -6.821378e-01   -2.410759e+00   0.000000e+00    1.251814e+00  -6.821378e-01    2.410759e+00
   5.768700e-01   -9.173696e-03   0.000000e+00   -1.561924e-01   5.768700e-01    9.173696e-03
  -1.034446e+00   -6.672266e-01   0.000000e+00    1.202095e-01  -1.034446e+00    6.672266e-01
  -9.624347e-02   -1.925933e-01   0.000000e+00    3.291021e-02  -9.624347e-02    1.925933e-01
  -7.469157e-01   -6.097750e-01   0.000000e+00    1.310600e-01  -7.469157e-01    6.097750e-01
  -9.526542e-01   -8.194468e-01   0.000000e+00    6.937175e-02  -9.526542e-01    8.194468e-01
   2.334564e-01    3.580261e-01   0.000000e+00   -8.743562e-02   2.334564e-01   -3.580261e-01
   7.960773e-03   -6.233653e-02   0.000000e+00    4.763375e-02   7.960773e-03    6.233653e-02
  -2.554065e-01   -2.723566e-01   0.000000e+00    7.207214e-02  -2.554065e-01    2.723566e-01
  -3.280275e-01   -1.215560e-01   0.000000e+00    6.886486e-02  -3.280275e-01    1.215560e-01
  -3.823348e+00   -1.102556e+00   0.000000e+00   -3.949865e+00  -3.823348e+00    1.102556e+00
   6.433637e-01   -1.715341e+00   0.000000e+00   -1.322273e+00   6.433637e-01    1.715341e+00
   1.300752e+01    8.488336e+00   0.000000e+00   -2.313728e+00   1.300752e+01   -8.488336e+00
   2.523703e+00    2.992896e-01   0.000000e+00   -1.789814e+00   2.523703e+00   -2.992896e-01
   7.473917e+00    1.545876e+00   0.000000e+00   -4.690455e-01   7.473917e+00   -1.545876e+00
  -2.119795e+00    5.130245e-01   0.000000e+00   -1.864004e-01  -2.119795e+00   -5.130245e-01
